"grid_id","gas_stations_km2"
380,0.059999999999997
381,0.0699999999999965
382,0
383,0
384,0
385,0.103853982373594
386,0.330000000000002
387,0.0100000000000001
388,0.0200000000000006
389,0
390,0.0499999999999991
391,0.0499999999999979
392,0
393,0.0199999999999992
394,0.00999999999999958
395,0
396,0
397,0.0399999999999983
398,0
399,0.0100000000000001
400,0.0100000000000001
401,0
402,0.0200000000000001
403,0
404,0.0200000000000001
405,0.0800000000000006
406,0.0200000000000001
407,0.250000000000002
408,0.110000000000006
409,0.0500000000000004
410,0.150000000000008
411,0.630000000000034
412,0.0200000000000011
413,0
414,0
415,0
416,0.338332025092272
417,0
418,0
419,0.0599999999999984
420,0
421,0.0100000000000005
422,0
423,0
424,0
425,0.140000000000007
426,0
427,0.020000000000001
428,0
429,0.0399999999999999
430,0.14
431,0.00999999999999998
432,0.319999999999999
433,0.00999999999999998
434,0.0399999999999999
435,0.0299999999999999
436,0.13
437,0.249999999999999
438,0
439,0.0299999999999999
440,0.309999999999983
441,0.249999999999986
442,0.00999999999999945
443,0.17999999999999
444,0
445,0
446,0.1063236080087
447,0.01
448,0
449,0.040000000000001
450,0.0700000000000017
451,0.0599999999999986
452,0.0299999999999986
453,0
454,0
455,0
456,0
457,0
458,0
459,0.01
460,0
461,0
462,0
463,0
464,0
465,0.13
466,0.11
467,0.18
468,0.37
469,0
470,0.17
471,0.340000000000017
472,0.340000000000017
473,0.0100000000000005
474,0
475,0
476,0.320000000000003
477,0.0100000000000001
478,0.0099999999999998
479,0
480,0.0099999999999998
481,0.0100000000000006
482,0.0100000000000006
483,0.090000000000005
484,0
485,0.0200000000000011
486,0
487,0
488,0.0100000000000001
489,0.0500000000000004
490,0
491,0.0100000000000001
492,0
493,0
494,0
495,0.190000000000002
496,0.130000000000001
497,0.0500000000000004
498,0.00999999999999951
499,0.0600000000000005
500,0.0499999999999976
501,0
502,0.239999999999988
503,0.149999999999993
504,0
505,0.47662257028405
506,0.1
507,0.0400000000000002
508,0
509,0
510,0
511,0
512,0.00999999999999948
513,0.00999999999999948
514,0.299999999999984
515,0.019999999999999
516,0.00999999999999948
517,0
518,0.0199999999999999
519,0
520,0.00999999999999996
521,0.0199999999999999
522,0.0199999999999999
523,0.0599999999999998
524,0.00999999999999996
525,0.0799999999999997
526,0.0499999999999998
527,0.249999999999999
528,0.130000000000007
529,0.11
530,0.0100000000000005
531,0.230000000000012
532,0
533,0
534,0
535,0
536,0.170000000000001
537,0
538,0
539,0
540,0
541,0
542,0.020000000000001
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0.01
551,0.0600000000000002
552,0
553,0.01
554,0
555,0.370000000000001
556,0.220000000000001
557,1.3
558,0
559,0.340000000000001
560,0.239999999999989
561,0.0199999999999991
562,0.00999999999999956
563,0
564,0.0536628051066804
565,0.664532753119489
566,0
567,0
568,0
569,0
570,0
571,0.289999999999986
572,0.019999999999999
573,0.00999999999999952
574,0.19999999999999
575,0.00999999999999952
576,0
577,0.149999999999993
578,0
579,0
580,0.0200000000000001
581,0.01
582,0
583,0.01
584,0
585,0.0200000000000001
586,0.01
587,0.0200000000000001
588,0
589,0.350000000000001
590,0.100000000000006
591,0
592,0
593,0.0500000000000029
594,0.305728400458453
595,0
596,0.290000000000002
597,0.0400000000000003
598,0.00999999999999985
599,0
600,0.0399999999999994
601,0.100000000000006
602,0
603,0
604,0
605,0
606,0.0700000000000039
607,0.0300000000000017
608,0
609,0
610,0
611,0
612,0.01
613,0
614,0.12
615,0.01
616,0.0600000000000002
617,0.0900000000000003
618,0.279999999999986
619,0.0200000000000001
620,0.239999999999988
621,0.189999999999991
622,0.0299999999999985
623,0
624,0
625,0.0385549410331401
626,0
627,0
628,0
629,0
630,0
631,0.00999999999999948
632,0
633,0
634,0
635,0.00999999999999948
636,0
637,0
638,0.12
639,0.0899999999999997
640,0
641,0
642,0
643,0
644,0.00999999999999996
645,0.179999999999999
646,0
647,0.0399999999999999
648,0
649,0.0899999999999997
650,0.0200000000000009
651,0.0200000000000009
652,0
653,0.100000000000004
654,0
655,0.276716295452462
656,0
657,0
658,0.00999999999999975
659,0
660,0
661,0
662,0.0100000000000006
663,0
664,0
665,0.0200000000000012
666,0.0100000000000006
667,0.01
668,0.0600000000000002
669,0.01
670,0.01
671,0.01
672,0
673,0.1
674,0
675,0.0400000000000001
676,0
677,0
678,0.150000000000001
679,0
680,0.0199999999999991
681,0.089999999999996
682,0.0199999999999991
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0.0699999999999967
695,0.0699999999999967
696,0
697,0
698,0
699,0.0200000000000001
700,0.150000000000001
701,0
702,0.0500000000000002
703,0.0200000000000001
704,0.01
705,0
706,0
707,0
708,0.0900000000000053
709,0
710,0.0100000000000006
711,0.100000000000006
712,0
713,0.0326866197675402
714,0
715,0.00999999999999964
716,0
717,0.00999999999999964
718,0.340000000000012
719,0
720,0
721,0.160000000000006
722,0.0300000000000011
723,0.0100000000000004
724,0.0100000000000004
725,0
726,0
727,0
728,0
729,0.679999999999992
730,0
731,0.219999999999997
732,0.139999999999998
733,0
734,0.119999999999999
735,0.0199999999999988
736,0.00999999999999988
737,0.00999999999999941
738,0.0399999999999976
739,0
740,0.00999999999999941
741,0.0124335475093731
742,0.0528365011152868
743,0
744,0
745,0
746,0
747,0.00999999999999949
748,0.00999999999999949
749,0
750,0.00999999999999949
751,0
752,0
753,0.039999999999998
754,0
755,0.01
756,0
757,0
758,0.0900000000000002
759,0.0900000000000002
760,0.01
761,0
762,0.01
763,0
764,0.0600000000000032
765,0.02
766,0
767,0.130000000000007
768,0.0200000000000011
769,0.0500000000000027
770,0
771,0.0176539842906203
772,0
773,0
774,0
775,0.0100000000000005
776,0.0700000000000037
777,0
778,0
779,0.0100000000000005
780,0.0700000000000037
781,0.0400000000000021
782,0
783,0.350000000000003
784,0
785,0
786,0
787,0.0100000000000001
788,0
789,0.0200000000000002
790,0
791,0.210000000000002
792,0.0699999999999963
793,0.0600000000000006
794,0
795,0.00999999999999948
796,0
797,0.0699999999999963
798,0
799,0.242028349311592
800,0
801,0
802,0
803,0
804,0.00999999999999954
805,0.0499999999999977
806,0
807,0.0199999999999991
808,0
809,0
810,0.01
811,0.0969494952527397
812,0
813,0
814,0
815,0
816,0
817,0.03
818,0.19
819,0.01
820,0
821,0.11
822,0.0300000000000012
823,0.0200000000000008
824,0.130000000000005
825,0
826,0
827,0
828,0.0106368921295015
829,0
830,0
831,0
832,0
833,0
834,0
835,0.01
836,0
837,0
838,0
839,0.01
840,0.0200000000000001
841,0.01
842,0
843,0.0600000000000002
844,0
845,0
846,0.0600000000000002
847,0
848,0.049999999999998
849,0.209999999999992
850,0.00999999999999961
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0.0299999999999985
860,0.039999999999998
861,0
862,0
863,0
864,0.00999999999999999
865,0
866,0.00999999999999999
867,0.12
868,0
869,0
870,0.04
871,0
872,0.0200000000000011
873,0
874,0.0900000000000049
875,0
876,0
877,0.0100000000000005
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0.00999999999999999
886,0
887,0
888,0
889,0.0399999999999982
890,0
891,0.0199999999999991
892,0.00999999999999956
893,0
894,0.00999999999999956
895,0
896,0
897,0
898,0
899,0.141777518061953
900,0.00999999999999955
901,0
902,0.0100000000000001
903,0.0100000000000001
904,0
905,0.0300000000000002
906,0
907,0.0800000000000005
908,0
909,0
910,0.0200000000000012
911,0
912,0.0300000000000018
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0.0100000000000001
925,0.0300000000000003
926,0
927,0
928,0.00999999999999951
929,0.0299999999999985
930,0.00999999999999951
931,0
932,0.0899999999999956
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0.0200000000000002
945,0.130099885497174
946,0
947,0.0100000000000005
948,0
949,0.0500000000000023
950,0
951,0
952,0
953,0
954,0
955,0
956,0.0440924247877005
957,0
958,0
959,0
960,0
961,0
962,0
963,0.409999999999978
964,0
965,0
966,0
967,0
968,0
969,0
970,0.0535007633075975
971,0.0100000000000006
972,0
973,0.0200000000000012
974,0
975,0
976,0
977,0
978,0.279999999999987
979,0
980,0
981,0.0599999999999971
982,0
983,0
984,0
985,0.0100000000000003
986,0
987,0
988,0
989,0
990,0.0203081850315006
991,0
992,0
993,0
994,0.0100000000000005
995,0.020000000000001
996,0
997,0
998,0
999,0.00999999999999943
1000,0
1001,0.0306760453111303
1002,0.0100000000000005
1003,0
1004,0.136178343011057
1005,0
1006,0
1007,0
1008,0
